,Bedrooms,Property Category,Price(Float),District,Source,Price_per_Bed,district_tier,District Tier
287,3.0,Duplex,12000000.0,Mabushi,Nigeria Property Centre,4000000.0,Luxury,Luxury
288,4.0,Duplex,30000000.0,Maitama,Nigeria Property Centre,7500000.0,Luxury,Luxury
289,3.0,Apartment,5700000.0,Mabushi,Nigeria Property Centre,1900000.0,Luxury,Luxury
290,3.0,Apartment,8000000.0,Guzape,Nigeria Property Centre,2666666.6666666665,Luxury,Luxury
291,6.0,Duplex,15000000.0,Durumi,Nigeria Property Centre,2500000.0,Budget,Budget
292,5.0,Duplex,20000000.0,Gwarinpa,Nigeria Property Centre,4000000.0,Budget,Budget
293,1.0,Apartment,3500000.0,Gwarinpa,Nigeria Property Centre,3500000.0,Budget,Budget
294,4.0,Duplex,20000000.0,Life Camp,Nigeria Property Centre,5000000.0,Budget,Budget
295,3.0,Apartment,8000000.0,Garki,Nigeria Property Centre,2666666.6666666665,Mid-Range,Mid-Range
296,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
297,1.0,Apartment,2500000.0,Lugbe,Nigeria Property Centre,2500000.0,Budget,Budget
298,4.0,Duplex,10000000.0,Lugbe,Nigeria Property Centre,2500000.0,Budget,Budget
299,3.0,Apartment,15000000.0,Maitama,Nigeria Property Centre,5000000.0,Luxury,Luxury
300,2.0,Bungalow,27000000.0,Maitama,Nigeria Property Centre,13500000.0,Luxury,Luxury
301,2.0,Apartment,6000000.0,Jahi,Nigeria Property Centre,3000000.0,Mid-Range,Mid-Range
302,1.0,Apartment,1500000.0,Apo,Nigeria Property Centre,1500000.0,Mid-Range,Mid-Range
303,3.0,Apartment,7000000.0,Apo,Nigeria Property Centre,2333333.3333333335,Mid-Range,Mid-Range
304,4.0,Duplex,12000000.0,Mabushi,Nigeria Property Centre,3000000.0,Luxury,Luxury
305,4.0,Duplex,27000000.0,Jabi,Nigeria Property Centre,6750000.0,Luxury,Luxury
306,1.0,Apartment,2000000.0,Kaura,Nigeria Property Centre,2000000.0,Budget,Budget
307,2.0,Apartment,2600000.0,Gwarinpa,Nigeria Property Centre,1300000.0,Budget,Budget
308,3.0,Apartment,6000000.0,Jabi,Nigeria Property Centre,2000000.0,Luxury,Luxury
309,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
310,2.0,Bungalow,2200000.0,Lugbe,Nigeria Property Centre,1100000.0,Budget,Budget
311,5.0,Duplex,20000000.0,Mabushi,Nigeria Property Centre,4000000.0,Luxury,Luxury
312,3.0,Apartment,5500000.0,Gwarinpa,Nigeria Property Centre,1833333.3333333333,Budget,Budget
313,6.0,Apartment,15000000.0,Lokogoma,Nigeria Property Centre,2500000.0,Budget,Budget
314,4.0,Apartment,20000000.0,Guzape,Nigeria Property Centre,5000000.0,Luxury,Luxury
315,2.0,Apartment,5000000.0,Life Camp,Nigeria Property Centre,2500000.0,Budget,Budget
316,4.0,Duplex,18000000.0,Guzape,Nigeria Property Centre,4500000.0,Luxury,Luxury
317,3.0,Apartment,10000000.0,Guzape,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
318,5.0,Duplex,25000000.0,Guzape,Nigeria Property Centre,5000000.0,Luxury,Luxury
319,2.0,Apartment,5500000.0,Apo,Nigeria Property Centre,2750000.0,Mid-Range,Mid-Range
320,5.0,Duplex,17000000.0,Katampe,Nigeria Property Centre,3400000.0,Luxury,Luxury
322,3.0,Apartment,8500000.0,Jabi,Nigeria Property Centre,2833333.3333333335,Luxury,Luxury
323,3.0,Apartment,5000000.0,Gwarinpa,Nigeria Property Centre,1666666.6666666667,Budget,Budget
324,2.0,Apartment,4500000.0,Life Camp,Nigeria Property Centre,2250000.0,Budget,Budget
325,1.0,Apartment,4000000.0,Life Camp,Nigeria Property Centre,4000000.0,Budget,Budget
326,4.0,Duplex,35000000.0,Wuye,Nigeria Property Centre,8750000.0,Luxury,Luxury
327,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
328,5.0,Duplex,35000000.0,Wuye,Nigeria Property Centre,7000000.0,Luxury,Luxury
329,2.0,Apartment,5000000.0,Life Camp,Nigeria Property Centre,2500000.0,Budget,Budget
330,5.0,Duplex,35000000.0,Wuye,Nigeria Property Centre,7000000.0,Luxury,Luxury
331,4.0,Duplex,35000000.0,Wuye,Nigeria Property Centre,8750000.0,Luxury,Luxury
332,2.0,Apartment,3000000.0,Lugbe,Nigeria Property Centre,1500000.0,Budget,Budget
333,3.0,Apartment,7000000.0,Wuye,Nigeria Property Centre,2333333.3333333335,Luxury,Luxury
334,2.0,Apartment,8000000.0,Wuye,Nigeria Property Centre,4000000.0,Luxury,Luxury
335,4.0,Duplex,12000000.0,Mabushi,Nigeria Property Centre,3000000.0,Luxury,Luxury
336,1.0,Apartment,6000000.0,Jahi,Nigeria Property Centre,6000000.0,Mid-Range,Mid-Range
337,4.0,Duplex,30000000.0,Jabi,Nigeria Property Centre,7500000.0,Luxury,Luxury
338,2.0,Apartment,4500000.0,Katampe,Nigeria Property Centre,2250000.0,Luxury,Luxury
339,4.0,Duplex,11000000.0,Mabushi,Nigeria Property Centre,2750000.0,Luxury,Luxury
340,4.0,Apartment,10000000.0,Mabushi,Nigeria Property Centre,2500000.0,Luxury,Luxury
341,2.0,Apartment,4000000.0,Gwarinpa,Nigeria Property Centre,2000000.0,Budget,Budget
342,3.0,Apartment,8000000.0,Mabushi,Nigeria Property Centre,2666666.6666666665,Luxury,Luxury
343,3.0,Apartment,4500000.0,Gwarinpa,Nigeria Property Centre,1500000.0,Budget,Budget
344,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
345,3.0,Apartment,5000000.0,Wuse,Nigeria Property Centre,1666666.6666666667,Luxury,Luxury
346,4.0,Duplex,20000000.0,Guzape,Nigeria Property Centre,5000000.0,Luxury,Luxury
347,3.0,Apartment,19000000.0,Maitama,Nigeria Property Centre,6333333.333333333,Luxury,Luxury
348,5.0,Duplex,35000000.0,Wuye,Nigeria Property Centre,7000000.0,Luxury,Luxury
349,4.0,Duplex,20000000.0,Guzape,Nigeria Property Centre,5000000.0,Luxury,Luxury
350,5.0,Duplex,30000000.0,Katampe,Nigeria Property Centre,6000000.0,Luxury,Luxury
351,3.0,Apartment,9000000.0,Jahi,Nigeria Property Centre,3000000.0,Mid-Range,Mid-Range
352,5.0,Duplex,30000000.0,Kado,Nigeria Property Centre,6000000.0,Mid-Range,Mid-Range
353,3.0,Apartment,13000000.0,Lugbe,Nigeria Property Centre,4333333.333333333,Budget,Budget
354,5.0,Duplex,35000000.0,Utako,Nigeria Property Centre,7000000.0,Mid-Range,Mid-Range
355,5.0,Duplex,12000000.0,Apo,Nigeria Property Centre,2400000.0,Mid-Range,Mid-Range
356,3.0,Apartment,13500000.0,Jahi,Nigeria Property Centre,4500000.0,Mid-Range,Mid-Range
359,4.0,Duplex,12000000.0,Guzape,Nigeria Property Centre,3000000.0,Luxury,Luxury
360,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
361,3.0,Apartment,9000000.0,Wuse,Nigeria Property Centre,3000000.0,Luxury,Luxury
362,3.0,Apartment,8000000.0,Wuse,Nigeria Property Centre,2666666.6666666665,Luxury,Luxury
363,3.0,Apartment,8500000.0,Katampe,Nigeria Property Centre,2833333.3333333335,Luxury,Luxury
364,3.0,Apartment,6000000.0,Idu,Nigeria Property Centre,2000000.0,Budget,Budget
365,3.0,Apartment,15000000.0,Asokoro,Nigeria Property Centre,5000000.0,Luxury,Luxury
366,3.0,Apartment,5000000.0,Gwarinpa,Nigeria Property Centre,1666666.6666666667,Budget,Budget
367,4.0,Duplex,25000000.0,Wuse,Nigeria Property Centre,6250000.0,Luxury,Luxury
368,3.0,Apartment,6000000.0,Durumi,Nigeria Property Centre,2000000.0,Budget,Budget
369,2.0,Apartment,6000000.0,Utako,Nigeria Property Centre,3000000.0,Mid-Range,Mid-Range
370,4.0,Bungalow,8500000.0,Gwarinpa,Nigeria Property Centre,2125000.0,Budget,Budget
371,3.0,Duplex,13000000.0,Asokoro,Nigeria Property Centre,4333333.333333333,Luxury,Luxury
372,4.0,Duplex,10500000.0,Life Camp,Nigeria Property Centre,2625000.0,Budget,Budget
373,4.0,Duplex,10000000.0,Jahi,Nigeria Property Centre,2500000.0,Mid-Range,Mid-Range
374,4.0,Apartment,11500000.0,Mabushi,Nigeria Property Centre,2875000.0,Luxury,Luxury
375,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
376,3.0,Apartment,15000000.0,Maitama,Nigeria Property Centre,5000000.0,Luxury,Luxury
377,3.0,Apartment,10000000.0,Mabushi,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
378,5.0,Duplex,35000000.0,Utako,Nigeria Property Centre,7000000.0,Mid-Range,Mid-Range
379,2.0,Bungalow,4000000.0,Lugbe,Nigeria Property Centre,2000000.0,Budget,Budget
381,5.0,Duplex,15000000.0,Katampe,Nigeria Property Centre,3000000.0,Luxury,Luxury
382,3.0,Apartment,11500000.0,Jahi,Nigeria Property Centre,3833333.3333333335,Mid-Range,Mid-Range
383,2.0,Bungalow,45000000.0,Wuse,Nigeria Property Centre,22500000.0,Luxury,Luxury
384,4.0,Duplex,10000000.0,Gwarinpa,Nigeria Property Centre,2500000.0,Budget,Budget
385,2.0,Apartment,4500000.0,Jahi,Nigeria Property Centre,2250000.0,Mid-Range,Mid-Range
386,3.0,Apartment,6000000.0,Gwarinpa,Nigeria Property Centre,2000000.0,Budget,Budget
387,4.0,Duplex,40000000.0,Gwarinpa,Nigeria Property Centre,10000000.0,Budget,Budget
388,2.0,Bungalow,700000.0,Guzape,Nigeria Property Centre,350000.0,Luxury,Luxury
390,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
391,2.0,Apartment,3500000.0,Lugbe,Nigeria Property Centre,1750000.0,Budget,Budget
393,1.0,Apartment,8000000.0,Katampe,Nigeria Property Centre,8000000.0,Luxury,Luxury
394,2.0,Apartment,22000000.0,Wuse,Nigeria Property Centre,11000000.0,Luxury,Luxury
395,4.0,Duplex,20000000.0,Life Camp,Nigeria Property Centre,5000000.0,Budget,Budget
396,3.0,Apartment,1500000.0,Mabushi,Nigeria Property Centre,500000.0,Luxury,Luxury
397,5.0,Duplex,20000000.0,Wuye,Nigeria Property Centre,4000000.0,Luxury,Luxury
398,5.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre,3000000.0,Luxury,Luxury
401,4.0,Duplex,10000000.0,Life Camp,Nigeria Property Centre,2500000.0,Budget,Budget
402,3.0,Duplex,15000000.0,Lugbe,Nigeria Property Centre,5000000.0,Budget,Budget
403,3.0,Apartment,6000000.0,Gwarinpa,Nigeria Property Centre,2000000.0,Budget,Budget
405,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
406,4.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre,3750000.0,Luxury,Luxury
407,3.0,Apartment,11500000.0,Jahi,Nigeria Property Centre,3833333.3333333335,Mid-Range,Mid-Range
408,5.0,Duplex,20000000.0,Katampe,Nigeria Property Centre,4000000.0,Luxury,Luxury
409,4.0,Duplex,25000000.0,Life Camp,Nigeria Property Centre,6250000.0,Budget,Budget
410,3.0,Apartment,5000000.0,Life Camp,Nigeria Property Centre,1666666.6666666667,Budget,Budget
411,2.0,Apartment,14000000.0,Katampe,Nigeria Property Centre,7000000.0,Luxury,Luxury
412,3.0,Apartment,5000000.0,Life Camp,Nigeria Property Centre,1666666.6666666667,Budget,Budget
413,2.0,Apartment,25000000.0,Maitama,Nigeria Property Centre,12500000.0,Luxury,Luxury
414,5.0,Duplex,35000000.0,Guzape,Nigeria Property Centre,7000000.0,Luxury,Luxury
415,5.0,Duplex,30000000.0,Apo,Nigeria Property Centre,6000000.0,Mid-Range,Mid-Range
416,4.0,Apartment,4500000.0,Lugbe,Nigeria Property Centre,1125000.0,Budget,Budget
417,1.0,Apartment,4500000.0,Katampe,Nigeria Property Centre,4500000.0,Luxury,Luxury
418,4.0,Duplex,25000000.0,Maitama,Nigeria Property Centre,6250000.0,Luxury,Luxury
419,3.0,Apartment,9000000.0,Durumi,Nigeria Property Centre,3000000.0,Budget,Budget
420,4.0,Apartment,8000000.0,Wuye,Nigeria Property Centre,2000000.0,Luxury,Luxury
421,2.0,Apartment,4000000.0,Idu,Nigeria Property Centre,2000000.0,Budget,Budget
422,1.0,Apartment,1500000.0,Lokogoma,Nigeria Property Centre,1500000.0,Budget,Budget
423,3.0,Apartment,35000000.0,Wuse,Nigeria Property Centre,11666666.666666666,Luxury,Luxury
424,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
425,3.0,Apartment,35000000.0,Wuse,Nigeria Property Centre,11666666.666666666,Luxury,Luxury
426,5.0,Duplex,10000000.0,Apo,Nigeria Property Centre,2000000.0,Mid-Range,Mid-Range
427,3.0,Apartment,47423950.0,Wuse,Nigeria Property Centre,15807983.333333334,Luxury,Luxury
428,3.0,Apartment,50000000.0,Wuse,Nigeria Property Centre,16666666.666666666,Luxury,Luxury
429,3.0,Apartment,25000000.0,Guzape,Nigeria Property Centre,8333333.333333333,Luxury,Luxury
430,2.0,Apartment,21000000.0,Guzape,Nigeria Property Centre,10500000.0,Luxury,Luxury
431,4.0,Duplex,35000000.0,Guzape,Nigeria Property Centre,8750000.0,Luxury,Luxury
433,4.0,Duplex,20000000.0,Apo,Nigeria Property Centre,5000000.0,Mid-Range,Mid-Range
434,3.0,Apartment,10000000.0,Guzape,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
435,2.0,Apartment,15000000.0,Mabushi,Nigeria Property Centre,7500000.0,Luxury,Luxury
436,3.0,Apartment,10000000.0,Guzape,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
437,5.0,Duplex,45000000.0,Asokoro,Nigeria Property Centre,9000000.0,Luxury,Luxury
438,2.0,Apartment,8000000.0,Asokoro,Nigeria Property Centre,4000000.0,Luxury,Luxury
439,2.0,Apartment,11500000.0,Jahi,Nigeria Property Centre,5750000.0,Mid-Range,Mid-Range
440,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
441,3.0,Apartment,8000000.0,Kaura,Nigeria Property Centre,2666666.6666666665,Budget,Budget
442,2.0,Apartment,7000000.0,Kaura,Nigeria Property Centre,3500000.0,Budget,Budget
443,4.0,Duplex,25000000.0,Life Camp,Nigeria Property Centre,6250000.0,Budget,Budget
444,3.0,Apartment,5000000.0,Jahi,Nigeria Property Centre,1666666.6666666667,Mid-Range,Mid-Range
445,5.0,Duplex,30000000.0,Katampe,Nigeria Property Centre,6000000.0,Luxury,Luxury
446,5.0,Duplex,30000000.0,Asokoro,Nigeria Property Centre,6000000.0,Luxury,Luxury
447,5.0,Duplex,30000000.0,Utako,Nigeria Property Centre,6000000.0,Mid-Range,Mid-Range
448,4.0,Duplex,11000000.0,Apo,Nigeria Property Centre,2750000.0,Mid-Range,Mid-Range
450,4.0,Duplex,25000000.0,Katampe,Nigeria Property Centre,6250000.0,Luxury,Luxury
451,3.0,Apartment,12000000.0,Utako,Nigeria Property Centre,4000000.0,Mid-Range,Mid-Range
452,4.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre,3750000.0,Luxury,Luxury
453,4.0,Duplex,12000000.0,Mabushi,Nigeria Property Centre,3000000.0,Luxury,Luxury
454,6.0,Duplex,45000000.0,Wuse,Nigeria Property Centre,7500000.0,Luxury,Luxury
456,2.0,Apartment,5500000.0,Durumi,Nigeria Property Centre,2750000.0,Budget,Budget
457,4.0,Duplex,20000000.0,Asokoro,Nigeria Property Centre,5000000.0,Luxury,Luxury
459,5.0,Duplex,20000000.0,Guzape,Nigeria Property Centre,4000000.0,Luxury,Luxury
460,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
461,4.0,Duplex,47423950.0,Guzape,Nigeria Property Centre,11855987.5,Luxury,Luxury
462,5.0,Duplex,25000000.0,Apo,Nigeria Property Centre,5000000.0,Mid-Range,Mid-Range
463,5.0,Duplex,15000000.0,Guzape,Nigeria Property Centre,3000000.0,Luxury,Luxury
464,5.0,Duplex,50000000.0,Maitama,Nigeria Property Centre,10000000.0,Luxury,Luxury
465,2.0,Apartment,6000000.0,Jahi,Nigeria Property Centre,3000000.0,Mid-Range,Mid-Range
466,3.0,Apartment,8000000.0,Jahi,Nigeria Property Centre,2666666.6666666665,Mid-Range,Mid-Range
467,4.0,Duplex,7500000.0,Lugbe,Nigeria Property Centre,1875000.0,Budget,Budget
468,5.0,Duplex,25000000.0,Apo,Nigeria Property Centre,5000000.0,Mid-Range,Mid-Range
469,4.0,Duplex,30000000.0,Maitama,Nigeria Property Centre,7500000.0,Luxury,Luxury
471,2.0,Apartment,5000000.0,Durumi,Nigeria Property Centre,2500000.0,Budget,Budget
472,4.0,Duplex,15000000.0,Guzape,Nigeria Property Centre,3750000.0,Luxury,Luxury
473,4.0,Apartment,15000000.0,Mabushi,Nigeria Property Centre,3750000.0,Luxury,Luxury
474,3.0,Duplex,8000000.0,Apo,Nigeria Property Centre,2666666.6666666665,Mid-Range,Mid-Range
475,3.0,Apartment,5800000.0,Idu,Nigeria Property Centre,1933333.3333333333,Budget,Budget
476,3.0,Apartment,8000000.0,Katampe,Nigeria Property Centre,2666666.6666666665,Luxury,Luxury
477,2.0,Apartment,6000000.0,Life Camp,Nigeria Property Centre,3000000.0,Budget,Budget
478,3.0,Apartment,7000000.0,Life Camp,Nigeria Property Centre,2333333.3333333335,Budget,Budget
479,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
480,3.0,Duplex,15000000.0,Garki,Nigeria Property Centre,5000000.0,Mid-Range,Mid-Range
481,2.0,Apartment,9000000.0,Wuye,Nigeria Property Centre,4500000.0,Luxury,Luxury
482,3.0,Apartment,6700000.0,Life Camp,Nigeria Property Centre,2233333.3333333335,Budget,Budget
483,2.0,Apartment,6000000.0,Life Camp,Nigeria Property Centre,3000000.0,Budget,Budget
484,4.0,Duplex,10000000.0,Jahi,Nigeria Property Centre,2500000.0,Mid-Range,Mid-Range
485,4.0,Duplex,13000000.0,Jahi,Nigeria Property Centre,3250000.0,Mid-Range,Mid-Range
487,1.0,Bungalow,2500000.0,Lokogoma,Nigeria Property Centre,2500000.0,Budget,Budget
488,2.0,Apartment,7000000.0,Jahi,Nigeria Property Centre,3500000.0,Mid-Range,Mid-Range
489,4.0,Duplex,14000000.0,Jahi,Nigeria Property Centre,3500000.0,Mid-Range,Mid-Range
491,3.0,Duplex,9000000.0,Asokoro,Nigeria Property Centre,3000000.0,Luxury,Luxury
493,4.0,Duplex,17000000.0,Guzape,Nigeria Property Centre,4250000.0,Luxury,Luxury
494,4.0,Duplex,12000000.0,Mabushi,Nigeria Property Centre,3000000.0,Luxury,Luxury
495,2.0,Apartment,19000000.0,Wuse,Nigeria Property Centre,9500000.0,Luxury,Luxury
496,2.0,Apartment,22000000.0,Wuse,Nigeria Property Centre,11000000.0,Luxury,Luxury
497,2.0,Apartment,4000000.0,Gwarinpa,Nigeria Property Centre,2000000.0,Budget,Budget
498,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
499,1.0,Apartment,11000000.0,Jabi,Nigeria Property Centre,11000000.0,Luxury,Luxury
500,4.0,Duplex,18000000.0,Wuye,Nigeria Property Centre,4500000.0,Luxury,Luxury
501,3.0,Apartment,5500000.0,Jabi,Nigeria Property Centre,1833333.3333333333,Luxury,Luxury
502,5.0,Duplex,25000000.0,Apo,Nigeria Property Centre,5000000.0,Mid-Range,Mid-Range
503,4.0,Duplex,15000000.0,Life Camp,Nigeria Property Centre,3750000.0,Budget,Budget
505,3.0,Apartment,7000000.0,Life Camp,Nigeria Property Centre,2333333.3333333335,Budget,Budget
506,5.0,Duplex,30000000.0,Katampe,Nigeria Property Centre,6000000.0,Luxury,Luxury
507,3.0,Apartment,4500000.0,Lugbe,Nigeria Property Centre,1500000.0,Budget,Budget
508,6.0,Duplex,35000000.0,Katampe,Nigeria Property Centre,5833333.333333333,Luxury,Luxury
509,3.0,Apartment,9000000.0,Jahi,Nigeria Property Centre,3000000.0,Mid-Range,Mid-Range
510,4.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre,3750000.0,Luxury,Luxury
511,6.0,Duplex,20000000.0,Katampe,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
512,3.0,Apartment,18000000.0,Wuse,Nigeria Property Centre,6000000.0,Luxury,Luxury
513,3.0,Apartment,10000000.0,Guzape,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
514,3.0,Apartment,8500000.0,Jahi,Nigeria Property Centre,2833333.3333333335,Mid-Range,Mid-Range
515,2.0,Apartment,9000000.0,Guzape,Nigeria Property Centre,4500000.0,Luxury,Luxury
516,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
517,6.0,Duplex,10000000.0,Lokogoma,Nigeria Property Centre,1666666.6666666667,Budget,Budget
518,3.0,Bungalow,17000000.0,Kado,Nigeria Property Centre,5666666.666666667,Mid-Range,Mid-Range
519,4.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre,3750000.0,Luxury,Luxury
521,4.0,Apartment,6500000.0,Idu,Nigeria Property Centre,1625000.0,Budget,Budget
522,3.0,Apartment,9000000.0,Guzape,Nigeria Property Centre,3000000.0,Luxury,Luxury
523,4.0,Duplex,9000000.0,Idu,Nigeria Property Centre,2250000.0,Budget,Budget
524,4.0,Duplex,30000000.0,Katampe,Nigeria Property Centre,7500000.0,Luxury,Luxury
525,4.0,Duplex,30000000.0,Maitama,Nigeria Property Centre,7500000.0,Luxury,Luxury
526,3.0,Apartment,7500000.0,Mabushi,Nigeria Property Centre,2500000.0,Luxury,Luxury
527,4.0,Duplex,8500000.0,Gwarinpa,Nigeria Property Centre,2125000.0,Budget,Budget
528,4.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre,3750000.0,Luxury,Luxury
529,1.0,Apartment,3500000.0,Kado,Nigeria Property Centre,3500000.0,Mid-Range,Mid-Range
530,3.0,Duplex,20000000.0,Asokoro,Nigeria Property Centre,6666666.666666667,Luxury,Luxury
531,3.0,Apartment,10000000.0,Apo,Nigeria Property Centre,3333333.3333333335,Mid-Range,Mid-Range
532,2.0,Apartment,7500000.0,Apo,Nigeria Property Centre,3750000.0,Mid-Range,Mid-Range
533,1.0,Apartment,5000000.0,Apo,Nigeria Property Centre,5000000.0,Mid-Range,Mid-Range
534,4.0,Duplex,11000000.0,Apo,Nigeria Property Centre,2750000.0,Mid-Range,Mid-Range
535,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
536,4.0,Duplex,12500000.0,Apo,Nigeria Property Centre,3125000.0,Mid-Range,Mid-Range
537,2.0,Apartment,2000000.0,Lugbe,Nigeria Property Centre,1000000.0,Budget,Budget
538,4.0,Duplex,15000000.0,Life Camp,Nigeria Property Centre,3750000.0,Budget,Budget
540,2.0,Apartment,4500000.0,Jahi,Nigeria Property Centre,2250000.0,Mid-Range,Mid-Range
541,1.0,Apartment,2000000.0,Lugbe,Nigeria Property Centre,2000000.0,Budget,Budget
542,3.0,Apartment,35000000.0,Maitama,Nigeria Property Centre,11666666.666666666,Luxury,Luxury
543,4.0,Duplex,18000000.0,Guzape,Nigeria Property Centre,4500000.0,Luxury,Luxury
544,5.0,Duplex,50000000.0,Maitama,Nigeria Property Centre,10000000.0,Luxury,Luxury
545,3.0,Apartment,9000000.0,Guzape,Nigeria Property Centre,3000000.0,Luxury,Luxury
546,3.0,Apartment,10000000.0,Mabushi,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
549,2.0,Apartment,33000000.0,Garki,Nigeria Property Centre,16500000.0,Mid-Range,Mid-Range
550,3.0,Apartment,25000000.0,Katampe,Nigeria Property Centre,8333333.333333333,Luxury,Luxury
551,3.0,Apartment,10000000.0,Wuye,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
552,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
553,4.0,Duplex,25000000.0,Katampe,Nigeria Property Centre,6250000.0,Luxury,Luxury
555,3.0,Apartment,9000000.0,Mabushi,Nigeria Property Centre,3000000.0,Luxury,Luxury
556,4.0,Duplex,30000000.0,Maitama,Nigeria Property Centre,7500000.0,Luxury,Luxury
557,5.0,Duplex,20000000.0,Asokoro,Nigeria Property Centre,4000000.0,Luxury,Luxury
558,2.0,Apartment,25000000.0,Guzape,Nigeria Property Centre,12500000.0,Luxury,Luxury
560,4.0,Duplex,15000000.0,Wuye,Nigeria Property Centre,3750000.0,Luxury,Luxury
561,5.0,Duplex,35000000.0,Guzape,Nigeria Property Centre,7000000.0,Luxury,Luxury
562,4.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre,3750000.0,Luxury,Luxury
