Bedrooms,Property Category,Price(Float),District
2,Duplex,20000000.0,Asokoro
6,Duplex,50000000.0,Gwarinpa
5,Duplex,8000000.0,Idu
3,Duplex,9000000.0,Asokoro
3,Duplex,32000000.0,Jabi
3,Bungalow,8500000.0,Katampe
3,Apartment,6000000.0,Life Camp
3,Apartment,30000000.0,Guzape
4,Duplex,13000000.0,Gwarinpa
4,Duplex,13000000.0,Jahi
3,Apartment,8500000.0,Katampe
5,Duplex,15000000.0,Apo
5,Duplex,20000000.0,Jahi
4,Duplex,25000000.0,Asokoro
5,Duplex,50000000.0,Asokoro
4,Duplex,13500000.0,Apo
3,Duplex,32000000.0,Jabi
3,Duplex,15000000.0,Katampe
1,Apartment,7500000.0,Katampe
4,Duplex,75000000.0,Maitama
4,Duplex,35000000.0,Wuse
4,Duplex,15000000.0,Wuye
3,Apartment,15000000.0,Maitama
7,Duplex,60000000.0,Maitama
4,Duplex,50000000.0,Maitama
4,Duplex,12000000.0,Jahi
5,Duplex,20000000.0,Jahi
3,Apartment,7500000.0,Wuye
5,Duplex,60000000.0,Guzape
3,Apartment,51000000.0,Jahi
4,Duplex,8000000.0,Idu
2,Apartment,5000000.0,Life Camp
3,Apartment,6000000.0,Life Camp
3,Apartment,12000000.0,Wuse
5,Duplex,50000000.0,Maitama
2,Apartment,4000000.0,Life Camp
3,Duplex,32000000.0,Jabi
6,Duplex,20000000.0,Katampe
3,Apartment,5500000.0,Katampe
7,Duplex,150000000.0,Maitama
3,Apartment,8500000.0,Jahi
4,Duplex,13000000.0,Asokoro
2,Apartment,26000000.0,Maitama
3,Apartment,9000000.0,Wuse
3,Apartment,22000000.0,Asokoro
5,Duplex,50000000.0,Maitama
3,Apartment,45000000.0,Utako
3,Apartment,5000000.0,Jabi
1,Apartment,4500000.0,Durumi
1,Apartment,5000000.0,Wuye
4,Duplex,20000000.0,Katampe
6,Duplex,45000000.0,Maitama
4,Duplex,15000000.0,Guzape
3,Duplex,32000000.0,Jabi
6,Duplex,17000000.0,Katampe
6,Duplex,30000000.0,Katampe
3,Apartment,8500000.0,Katampe
3,Duplex,7500000.0,Katampe
2,Bungalow,5000000.0,Lugbe
4,Duplex,12000000.0,Jahi
3,Apartment,22000000.0,Asokoro
4,Duplex,12000000.0,Jahi
6,Duplex,150000000.0,Asokoro
4,Duplex,12000000.0,Mabushi
3,Apartment,20000000.0,Maitama
4,Duplex,11000000.0,Gwarinpa
3,Apartment,8000000.0,Durumi
1,Apartment,3000000.0,Life Camp
3,Duplex,60973650.0,Maitama
3,Apartment,8000000.0,Jahi
3,Apartment,10000000.0,Jahi
4,Apartment,12000000.0,Mabushi
3,Duplex,32000000.0,Jabi
4,Duplex,20000000.0,Katampe
5,Duplex,10000000.0,Idu
2,Apartment,4500000.0,Life Camp
3,Apartment,35000000.0,Maitama
3,Apartment,8000000.0,Maitama
4,Apartment,13000000.0,Wuse
4,Duplex,10000000.0,Idu
3,Apartment,94847900.0,Wuse
3,Apartment,5000000.0,Life Camp
2,Duplex,8000000.0,Life Camp
4,Duplex,12000000.0,Jahi
5,Duplex,20000000.0,Jahi
4,Duplex,7000000.0,Jahi
4,Duplex,8000000.0,Life Camp
3,Apartment,4500000.0,Life Camp
3,Apartment,7500000.0,Life Camp
2,Apartment,5000000.0,Life Camp
3,Duplex,32000000.0,Jabi
4,Duplex,15000000.0,Katampe
4,Duplex,100000000.0,Maitama
7,Duplex,150000000.0,Maitama
4,Duplex,13000000.0,Gwarinpa
3,Apartment,7000000.0,Mabushi
3,Duplex,10000000.0,Jahi
3,Apartment,10500000.0,Mabushi
4,Duplex,35000000.0,Maitama
4,Duplex,35000000.0,Maitama
3,Bungalow,7000000.0,Lokogoma
3,Duplex,32000000.0,Jabi
4,Duplex,12000000.0,Jahi
3,Apartment,6000000.0,Life Camp
4,Duplex,15000000.0,Guzape
4,Duplex,30000000.0,Asokoro
4,Duplex,40000000.0,Wuse
4,Duplex,20000000.0,Kado
4,Duplex,18000000.0,Wuye
5,Duplex,25000000.0,Wuye
4,Duplex,14000000.0,Utako
3,Apartment,45000000.0,Guzape
3,Apartment,20000000.0,Maitama
6,Duplex,150000000.0,Asokoro
5,Duplex,25000000.0,Wuye
3,Apartment,5000000.0,Kaura
3,Apartment,20000000.0,Maitama
3,Apartment,4500000.0,Life Camp
2,Apartment,7000000.0,Jahi
4,Duplex,10000000.0,Jahi
3,Apartment,8000000.0,Jahi
4,Duplex,100000000.0,Maitama
3,Duplex,32000000.0,Jabi
3,Apartment,200000000.0,Katampe
4,Duplex,15000000.0,Katampe
5,Duplex,15000000.0,Idu
18,Apartment,1761461000.0,Asokoro
5,Duplex,30000000.0,Jahi
8,Duplex,3000000000.0,Wuse
3,Apartment,10000000.0,Jahi
4,Duplex,6000000.0,Lugbe
5,Duplex,20000000.0,Guzape
4,Duplex,15000000.0,Guzape
3,Apartment,19000000.0,Jahi
3,Apartment,7000000.0,Apo
5,Duplex,25000000.0,Wuye
5,Duplex,30000000.0,Asokoro
2,Apartment,7000000.0,Jahi
1,Apartment,2750000.0,Lokogoma
3,Duplex,32000000.0,Jabi
4,Duplex,18000000.0,Utako
1,Apartment,10000000.0,Asokoro
2,Apartment,20000000.0,Asokoro
5,Duplex,20000000.0,Utako
3,Duplex,10000000.0,Lugbe
2,Apartment,8000000.0,Idu
3,Apartment,10000000.0,Wuye
3,Apartment,9000000.0,Idu
4,Duplex,9000000.0,Idu
4,Duplex,12000000.0,Lugbe
3,Bungalow,8000000.0,Jahi
3,Bungalow,10000000.0,Jahi
3,Apartment,12000000.0,Guzape
3,Apartment,12000000.0,Guzape
2,Apartment,25000000.0,Wuse
3,Apartment,9000000.0,Jahi
2,Apartment,9500000.0,Jahi
3,Duplex,32000000.0,Jabi
2,Apartment,7000000.0,Katampe
4,Duplex,10000000.0,Katampe
3,Apartment,4500000.0,Gwarinpa
6,Duplex,50000000.0,Maitama
3,Apartment,35000000.0,Maitama
3,Apartment,10000000.0,Wuye
4,Duplex,20000000.0,Kado
2,Apartment,4500000.0,Life Camp
4,Duplex,18000000.0,Utako
1,Duplex,100000000.0,Wuse
9,Duplex,45000000.0,Wuse
3,Apartment,8000000.0,Mabushi
4,Duplex,10000000.0,Idu
3,Duplex,32000000.0,Jabi
4,Duplex,10000000.0,Gwarinpa
4,Duplex,10000000.0,Gwarinpa
2,Apartment,15000000.0,Mabushi
4,Duplex,25000000.0,Wuye
4,Duplex,18000000.0,Utako
2,Apartment,15000000.0,Guzape
3,Bungalow,8500000.0,Life Camp
6,Duplex,60000000.0,Jabi
5,Duplex,60000000.0,Maitama
3,Apartment,8500000.0,Utako
2,Apartment,5000000.0,Jahi
3,Apartment,6000000.0,Life Camp
3,Apartment,6000000.0,Jabi
4,Duplex,25000000.0,Asokoro
5,Duplex,25000000.0,Wuye
6,Duplex,50000000.0,Maitama
3,Duplex,32000000.0,Jabi
4,Duplex,20000000.0,Wuse
6,Duplex,20000000.0,Katampe
5,Duplex,20000000.0,Katampe
4,Duplex,20000000.0,Maitama
2,Bungalow,700000.0,Guzape
2,Apartment,10000000.0,Jahi
5,Duplex,14000000.0,Apo
5,Duplex,50000000.0,Asokoro
18,Duplex,150000000.0,Maitama
3,Apartment,6000000.0,Idu
4,Duplex,12000000.0,Mabushi
4,Duplex,25000000.0,Asokoro
6,Duplex,120000000.0,Maitama
4,Duplex,20000000.0,Kado
3,Apartment,8000000.0,Kado
2,Apartment,7000000.0,Durumi
3,Apartment,25000000.0,Maitama
2,Apartment,15000000.0,Jahi
4,Apartment,12000000.0,Mabushi
3,Duplex,32000000.0,Jabi
6,Duplex,20000000.0,Katampe
4,Duplex,50000000.0,Katampe
6,Duplex,20000000.0,Katampe
3,Apartment,8000000.0,Katampe
2,Apartment,3500000.0,Gwarinpa
2,Apartment,3500000.0,Apo
5,Duplex,12000000.0,Idu
3,Apartment,20000000.0,Jahi
4,Duplex,17000000.0,Guzape
10,Apartment,100000000.0,Maitama
5,Duplex,100000000.0,Maitama
4,Duplex,35000000.0,Wuse
5,Duplex,30000000.0,Maitama
2,Apartment,10000000.0,Guzape
6,Duplex,60000000.0,Jabi
2,Apartment,15000000.0,Wuse
5,Duplex,25000000.0,Asokoro
3,Apartment,35000000.0,Jabi
3,Apartment,11000000.0,Jahi
3,Duplex,32000000.0,Jabi
4,Duplex,25000000.0,Katampe
4,Duplex,25000000.0,Katampe
4,Duplex,25000000.0,Katampe
6,Duplex,20000000.0,Katampe
3,Apartment,10000000.0,Jahi
4,Duplex,40000000.0,Jabi
3,Apartment,9000000.0,Jahi
3,Apartment,40649100.0,Jabi
5,Duplex,54198800.0,Wuse
4,Duplex,25000000.0,Maitama
5,Duplex,40000000.0,Wuse
5,Duplex,14000000.0,Life Camp
3,Apartment,20000000.0,Jahi
2,Apartment,10000000.0,Jahi
4,Duplex,121947300.0,Maitama
5,Duplex,15000000.0,Jahi
4,Duplex,12000000.0,Jahi
2,Apartment,6000000.0,Utako
3,Duplex,32000000.0,Jabi
4,Duplex,12000000.0,Kaura
3,Apartment,6000000.0,Katampe
3,Apartment,5000000.0,Katampe
5,Duplex,10000000.0,Gwarinpa
4,Duplex,15000000.0,Asokoro
5,Duplex,90000000.0,Maitama
5,Duplex,15000000.0,Mabushi
4,Duplex,270000000.0,Durumi
4,Duplex,35000000.0,Maitama
4,Duplex,27000000.0,Asokoro
5,Duplex,60000000.0,Asokoro
5,Duplex,70000000.0,Maitama
4,Duplex,12000000.0,Guzape
4,Duplex,18000000.0,Guzape
3,Duplex,8800000.0,Asokoro
3,Apartment,60000000.0,Utako
1,Apartment,12000000.0,Wuse
3,Duplex,32000000.0,Jabi
3,Apartment,20000000.0,Katampe
2,Apartment,7000000.0,Katampe
4,Duplex,30000000.0,Katampe
3,Bungalow,9500000.0,Asokoro
2,Apartment,37939160000.0,Jabi
5,Duplex,6500000.0,Idu
2,Apartment,37939160.0,Jabi
2,Apartment,18000000.0,Garki
1,Apartment,2000000.0,Mabushi
2,Apartment,15000000.0,Guzape
3,Apartment,8500000.0,Jahi
3,Bungalow,5000000.0,Idu
1,Apartment,1600000.0,Idu
3,Duplex,5500000.0,Idu
4,Duplex,12000000.0,Jahi
3,Apartment,35000000.0,Maitama
4,Duplex,15000000.0,Lokogoma
4,Duplex,15000000.0,Lokogoma
3,Duplex,32000000.0,Jabi
5,Duplex,25000000.0,Wuse
4,Duplex,25000000.0,Katampe
3,Apartment,8000000.0,Katampe
1,Apartment,3000000.0,Gwarinpa
3,Duplex,35000000.0,Asokoro
1,Apartment,7500000.0,Wuse
3,Apartment,7000000.0,Utako
5,Duplex,20000000.0,Kado
1,Apartment,900000.0,Lugbe
4,Duplex,40000000.0,Asokoro
3,Apartment,2500000.0,Lugbe
1,Apartment,1300000.0,Lugbe
5,Duplex,18000000.0,Jahi
4,Duplex,50000000.0,Maitama
5,Duplex,60000000.0,Maitama
5,Duplex,15000000.0,Gwarinpa
3,Apartment,10000000.0,Wuye
3,Duplex,32000000.0,Jabi
5,Duplex,30000000.0,Katampe
4,Duplex,25000000.0,Katampe
4,Duplex,25000000.0,Katampe
4,Duplex,25000000.0,Katampe
4,Duplex,15000000.0,Guzape
5,Duplex,100000000.0,Wuse
2,Apartment,4000000.0,Lugbe
4,Duplex,12000000.0,Lugbe
6,Duplex,9000000.0,Lugbe
2,Apartment,11000000.0,Jahi
3,Apartment,9000000.0,Jahi
5,Duplex,50000000.0,Maitama
4,Duplex,10000000.0,Gwarinpa
3,Apartment,15000000.0,Maitama
3,Duplex,32000000.0,Jabi
4,Duplex,19000000.0,Katampe
3,Apartment,8500000.0,Katampe
2,Apartment,2000000.0,Lugbe
4,Duplex,13000000.0,Jahi
4,Duplex,17000000.0,Jahi
5,Duplex,10000000.0,Life Camp
3,Apartment,8500000.0,Jahi
3,Apartment,10000000.0,Jahi
3,Apartment,5000000.0,Idu
3,Apartment,6000000.0,Durumi
2,Apartment,5000000.0,Lugbe
3,Apartment,8500000.0,Jahi
3,Duplex,5000000.0,Life Camp
2,Apartment,8000000.0,Guzape
1,Apartment,10000000.0,Guzape
1,Apartment,5000000.0,Garki
3,Apartment,10000000.0,Jahi
12,Apartment,60000000.0,Durumi
3,Duplex,32000000.0,Jabi
3,Apartment,10000000.0,Garki
3,Apartment,20000000.0,Katampe
5,Duplex,30000000.0,Katampe
3,Duplex,40000000.0,Maitama
3,Duplex,35000000.0,Asokoro
3,Apartment,3500000.0,Lugbe
4,Duplex,15000000.0,Gwarinpa
5,Duplex,54198800.0,Wuse
5,Duplex,40000000.0,Asokoro
2,Apartment,18000000.0,Guzape
2,Apartment,100000000.0,Wuse
5,Duplex,70000000.0,Maitama
2,Apartment,100000000.0,Maitama
1,Apartment,5500000.0,Asokoro
3,Apartment,17000000.0,Guzape
4,Duplex,35000000.0,Asokoro
3,Apartment,8000000.0,Idu
3,Apartment,8500000.0,Wuye
3,Duplex,32000000.0,Jabi
4,Duplex,25000000.0,Katampe
5,Duplex,30000000.0,Katampe
4,Duplex,20000000.0,Katampe
2,Apartment,4000000.0,Gwarinpa
3,Apartment,4000000.0,Gwarinpa
2,Apartment,2500000.0,Lugbe
4,Duplex,6000000.0,Lugbe
5,Duplex,7000000.0,Lugbe
5,Duplex,13000000.0,Kaura
2,Apartment,11000000.0,Jahi
2,Apartment,7000000.0,Jabi
4,Duplex,10000000.0,Lugbe
5,Duplex,20000000.0,Kado
3,Bungalow,5000000.0,Durumi
3,Apartment,10000000.0,Jahi
4,Duplex,20000000.0,Jahi
3,Duplex,32000000.0,Jabi
4,Apartment,8000000.0,Garki
3,Apartment,30000000.0,Garki
5,Duplex,30000000.0,Katampe
4,Duplex,15000000.0,Katampe
3,Duplex,17500000.0,Asokoro
2,Apartment,54198800.0,Maitama
2,Apartment,15000000.0,Guzape
3,Apartment,10000000.0,Jahi
3,Apartment,8500000.0,Utako
5,Duplex,90000000.0,Maitama
5,Duplex,45000000.0,Maitama
3,Apartment,7000000.0,Jabi
4,Duplex,17000000.0,Asokoro
4,Duplex,45000000.0,Asokoro
2,Apartment,18000000.0,Utako
4,Duplex,15000000.0,Asokoro
5,Duplex,50000000.0,Asokoro
5,Duplex,20000000.0,Jahi
3,Duplex,32000000.0,Jabi
3,Apartment,20000000.0,Katampe
2,Bungalow,2000000.0,Lugbe
1,Apartment,4000000.0,Lugbe
2,Apartment,150000000.0,Jabi
4,Duplex,15000000.0,Wuye
3,Apartment,35000000.0,Maitama
3,Duplex,15000000.0,Lugbe
4,Duplex,12000000.0,Durumi
4,Duplex,7000000.0,Gwarinpa
2,Apartment,4000000.0,Lugbe
4,Duplex,100000000.0,Maitama
4,Duplex,100000000.0,Utako
4,Duplex,12000000.0,Life Camp
4,Duplex,8000000.0,Idu
4,Duplex,15000000.0,Katampe
5,Duplex,400000000.0,Jahi
2,Apartment,10000000.0,Jahi
3,Duplex,32000000.0,Jabi
6,Duplex,35000000.0,Wuse
3,Apartment,20000000.0,Katampe
4,Duplex,6500000.0,Gwarinpa
4,Duplex,15000000.0,Wuye
3,Apartment,38000000.0,Maitama
2,Apartment,15000000.0,Katampe
4,Duplex,15000000.0,Asokoro
2,Apartment,20000000.0,Guzape
3,Apartment,15500000.0,Guzape
5,Duplex,45000000.0,Wuse
3,Apartment,9000000.0,Jahi
4,Duplex,6000000.0,Life Camp
4,Duplex,67748500.0,Wuse
3,Duplex,7500000.0,Kaura
3,Duplex,32000000.0,Jabi
4,Duplex,10000000.0,Garki
3,Apartment,9000000.0,Katampe
4,Duplex,30000000.0,Gwarinpa
3,Apartment,25000000.0,Asokoro
5,Duplex,90000000.0,Maitama
4,Duplex,17000000.0,Jahi
10,Duplex,140000000.0,Asokoro
3,Apartment,58263710.0,Jabi
3,Apartment,160000000.0,Wuse
3,Apartment,5000000.0,Durumi
2,Apartment,6000000.0,Lugbe
6,Duplex,60000000.0,Jabi
4,Duplex,5500000.0,Life Camp
3,Bungalow,5500000.0,Gwarinpa
2,Apartment,8000000.0,Jahi
1,Apartment,5000000.0,Guzape
2,Apartment,15000000.0,Wuse
3,Duplex,32000000.0,Jabi
4,Duplex,25000000.0,Katampe
3,Apartment,8500000.0,Katampe
1,Apartment,3000000.0,Gwarinpa
2,Apartment,7500000.0,Utako
2,Apartment,7000000.0,Guzape
2,Apartment,65000000.0,Idu
3,Apartment,25000000.0,Jabi
2,Apartment,8000000.0,Guzape
2,Apartment,20000000.0,Guzape
4,Duplex,30000000.0,Utako
3,Bungalow,9000000.0,Asokoro
3,Apartment,4000000.0,Durumi
3,Apartment,10000000.0,Jahi
4,Apartment,14000000.0,Utako
2,Apartment,54198800.0,Maitama
2,Apartment,4000000.0,Gwarinpa
3,Duplex,32000000.0,Jabi
4,Duplex,25000000.0,Katampe
4,Duplex,20000000.0,Katampe
4,Duplex,25000000.0,Katampe
4,Duplex,20000000.0,Mabushi
5,Duplex,6500000.0,Lugbe
3,Apartment,125000000.0,Wuye
4,Duplex,35229220.0,Jabi
4,Duplex,16000000.0,Gwarinpa
2,Apartment,3500000.0,Idu
3,Apartment,4500000.0,Kaura
3,Apartment,6000000.0,Utako
4,Duplex,25000000.0,Mabushi
4,Duplex,20000000.0,Jahi
5,Duplex,30000000.0,Mabushi
4,Duplex,5500000.0,Life Camp
4,Duplex,18000000.0,Jahi
3,Duplex,32000000.0,Jabi
2,Apartment,4000000.0,Gwarinpa
4,Duplex,30000000.0,Guzape
4,Duplex,45000000.0,Wuse
4,Duplex,40000000.0,Wuse
5,Duplex,20000000.0,Garki
4,Duplex,20000000.0,Gwarinpa
4,Duplex,7000000.0,Kado
3,Apartment,180000000.0,Maitama
7,Duplex,70000000.0,Wuse
4,Duplex,18000000.0,Wuye
3,Bungalow,12500000.0,Jahi
6,Duplex,75000000.0,Maitama
4,Apartment,25000000.0,Guzape
4,Duplex,8000000.0,Jabi
3,Apartment,8000000.0,Durumi
3,Duplex,32000000.0,Jabi
2,Apartment,16000000.0,Apo
3,Duplex,6000000.0,Apo
3,Apartment,10000000.0,Jahi
4,Duplex,60000000.0,Maitama
4,Duplex,10000000.0,Kado
5,Duplex,15000000.0,Mabushi
2,Apartment,3500000.0,Durumi
4,Duplex,25000000.0,Asokoro
3,Apartment,6500000.0,Jahi
4,Duplex,17000000.0,Jahi
2,Apartment,8000000.0,Maitama
4,Duplex,35000000.0,Wuse
3,Duplex,32000000.0,Jabi
4,Duplex,30000000.0,Wuse
4,Duplex,15000000.0,Katampe
4,Apartment,240000000.0,Katampe
2,Duplex,160000000.0,Katampe
3,Apartment,7000000.0,Katampe
3,Duplex,40000000.0,Maitama
5,Duplex,20000000.0,Mabushi
10,Duplex,270994000.0,Maitama
4,Duplex,30000000.0,Katampe
20,Duplex,375000000.0,Asokoro
4,Duplex,15000000.0,Guzape
4,Duplex,12000000.0,Katampe
2,Apartment,6000000.0,Lugbe
2,Apartment,25000000.0,Asokoro
4,Duplex,35000000.0,Maitama
3,Duplex,15000000.0,Asokoro
4,Duplex,60000000.0,Maitama
3,Duplex,32000000.0,Jabi
3,Apartment,12000000.0,Katampe
5,Duplex,17000000.0,Katampe
3,Duplex,40000000.0,Maitama
4,Duplex,47423950.0,Jabi
4,Duplex,12000000.0,Guzape
3,Apartment,6000000.0,Utako
2,Apartment,54198800.0,Maitama
3,Apartment,60973650.0,Maitama
3,Duplex,53000000.0,Maitama
3,Duplex,88073050.0,Maitama
5,Duplex,30000000.0,Mabushi
4,Duplex,15000000.0,Mabushi
5,Duplex,30000000.0,Mabushi
4,Duplex,20000000.0,Guzape
3,Duplex,32000000.0,Jabi
4,Apartment,40000000.0,Jabi
2,Apartment,44714010.0,Jabi
2,Apartment,20000000.0,Guzape
3,Bungalow,68000000.0,Wuse
3,Bungalow,15000000.0,Wuse
3,Apartment,60973650.0,Wuse
3,Apartment,15000000.0,Wuse
3,Apartment,5000000.0,Utako
3,Bungalow,30000000.0,Guzape
2,Apartment,67748500.0,Asokoro
6,Duplex,50000000.0,Asokoro
4,Duplex,25000000.0,Wuye
2,Apartment,15000000.0,Katampe
1,Apartment,4500000.0,Jahi
2,Apartment,6000000.0,Jahi
3,Duplex,32000000.0,Jabi
4,Duplex,20000000.0,Katampe
4,Duplex,12000000.0,Katampe
5,Duplex,320000000.0,Katampe
2,Apartment,37939160.0,Jabi
5,Duplex,20000000.0,Wuse
4,Duplex,17000000.0,Jahi
3,Duplex,47423950.0,Maitama
2,Apartment,5000000.0,Wuye
3,Apartment,8000000.0,Asokoro
4,Duplex,19000000.0,Utako
5,Duplex,15000000.0,Gwarinpa
5,Duplex,18000000.0,Kado
4,Duplex,20000000.0,Mabushi
4,Duplex,40000000.0,Wuse
3,Apartment,55000000.0,Maitama
3,Duplex,32000000.0,Jabi
2,Apartment,4500000.0,Garki
4,Apartment,8000000.0,Garki
3,Duplex,6000000.0,Apo
2,Bungalow,16000000.0,Apo
4,Duplex,15000000.0,Durumi
1,Apartment,3500000.0,Gwarinpa
2,Apartment,35000000.0,Maitama
3,Apartment,6000000.0,Durumi
4,Duplex,19000000.0,Utako
3,Apartment,10000000.0,Jahi
3,Duplex,13000000.0,Life Camp
2,Apartment,20000000.0,Guzape
4,Duplex,15000000.0,Guzape
2,Apartment,6000000.0,Guzape
5,Duplex,60000000.0,Guzape
4,Duplex,40000000.0,Guzape
3,Bungalow,12000000.0,Asokoro
4,Duplex,12000000.0,Jahi
3,Duplex,32000000.0,Jabi
3,Apartment,8000000.0,Katampe
3,Apartment,8500000.0,Katampe
5,Duplex,30000000.0,Asokoro
4,Duplex,25000000.0,Guzape
4,Duplex,20000000.0,Guzape
5,Duplex,25000000.0,Guzape
4,Duplex,18000000.0,Jahi
3,Apartment,8000000.0,Jahi
3,Apartment,8500000.0,Jahi
2,Duplex,5500000.0,Lokogoma
5,Duplex,20000000.0,Guzape
4,Duplex,150000000.0,Maitama
4,Duplex,35000000.0,Katampe
3,Apartment,9000000.0,Jahi
4,Duplex,35000000.0,Guzape
4,Duplex,16000000.0,Jahi
4,Duplex,16000000.0,Jahi
4,Duplex,16000000.0,Jahi
3,Duplex,32000000.0,Jabi
3,Apartment,8000000.0,Katampe
3,Apartment,22000000.0,Katampe
3,Apartment,6000000.0,Katampe
3,Apartment,4200000.0,Gwarinpa
4,Duplex,20000000.0,Asokoro
8,Duplex,120000000.0,Maitama
5,Duplex,30000000.0,Mabushi
3,Duplex,35000000.0,Maitama
4,Duplex,40000000.0,Asokoro
3,Apartment,10000000.0,Jahi
4,Duplex,125000000.0,Maitama
5,Duplex,25000000.0,Mabushi
3,Apartment,7000000.0,Wuye
5,Duplex,23500000.0,Wuye
2,Apartment,10000000.0,Jahi
12,Duplex,80000000.0,Maitama
3,Duplex,32000000.0,Jabi
4,Duplex,12500000.0,Katampe
4,Duplex,35000000.0,Katampe
1,Apartment,8000000.0,Asokoro
4,Duplex,8000000.0,Life Camp
3,Apartment,30000000.0,Jabi
4,Duplex,20000000.0,Wuye
3,Bungalow,8500000.0,Mabushi
6,Duplex,40000000.0,Asokoro
3,Apartment,180000000.0,Wuse
2,Apartment,23000000.0,Asokoro
3,Bungalow,13000000.0,Life Camp
1,Duplex,8500000.0,Wuse
4,Duplex,100000000.0,Maitama
3,Apartment,30000000.0,Jabi
2,Apartment,44714010.0,Jabi
2,Apartment,50133890.0,Jabi
1,Apartment,2000000.0,Life Camp
3,Apartment,9000000.0,Jahi
3,Duplex,32000000.0,Jabi
6,Duplex,25000000.0,Katampe
4,Duplex,35000000.0,Katampe
3,Apartment,20000000.0,Katampe
4,Duplex,13000000.0,Katampe
3,Apartment,8000000.0,Katampe
1,Apartment,2500000.0,Gwarinpa
1,Apartment,4000000.0,Wuye
3,Apartment,10000000.0,Wuye
2,Apartment,20000000.0,Guzape
3,Apartment,7500000.0,Katampe
5,Duplex,70000000.0,Maitama
2,Apartment,20000000.0,Guzape
3,Apartment,5000000.0,Katampe
5,Duplex,20000000.0,Wuye
4,Duplex,25000000.0,Asokoro
4,Duplex,12000000.0,Guzape
4,Duplex,50000000.0,Maitama
4,Duplex,12000000.0,Jabi
3,Duplex,32000000.0,Jabi
4,Duplex,15000000.0,Katampe
2,Apartment,7000000.0,Lugbe
2,Bungalow,5000000.0,Jahi
3,Bungalow,13000000.0,Gwarinpa
5,Duplex,12000000.0,Jahi
4,Duplex,15000000.0,Wuye
4,Duplex,25000000.0,Utako
3,Apartment,35000000.0,Jabi
5,Duplex,350000000.0,Maitama
3,Apartment,20000000.0,Guzape
4,Duplex,15000000.0,Jahi
1,Apartment,6000000.0,Wuye
3,Apartment,100000000.0,Guzape
4,Duplex,30000000.0,Asokoro
3,Duplex,32000000.0,Jabi
6,Duplex,25000000.0,Katampe
3,Apartment,5000000.0,Gwarinpa
17,Apartment,200000000.0,Utako
5,Duplex,135497000.0,Maitama
3,Apartment,60000000.0,Jahi
2,Apartment,6000000.0,Jahi
4,Duplex,15000000.0,Wuse
4,Duplex,20000000.0,Utako
4,Duplex,10000000.0,Asokoro
5,Duplex,30000000.0,Guzape
3,Apartment,6000000.0,Jahi
4,Duplex,12000000.0,Jabi
3,Apartment,36000000.0,Maitama
4,Duplex,4500000.0,Jahi
3,Apartment,10000000.0,Wuye
4,Duplex,14500000.0,Idu
3,Duplex,32000000.0,Jabi
4,Duplex,10000000.0,Garki
4,Duplex,55000000.0,Maitama
5,Duplex,80000000.0,Maitama
4,Duplex,50000000.0,Maitama
4,Duplex,20000000.0,Wuye
4,Duplex,16000000.0,Jahi
12,Duplex,80000000.0,Maitama
4,Duplex,40000000.0,Guzape
4,Duplex,25000000.0,Asokoro
4,Duplex,25000000.0,Asokoro
2,Apartment,10000000.0,Kado
5,Duplex,400000000.0,Jahi
4,Duplex,20000000.0,Life Camp
3,Apartment,7500000.0,Jahi
3,Duplex,32000000.0,Jabi
4,Duplex,8000000.0,Gwarinpa
4,Duplex,15000000.0,Life Camp
4,Duplex,12000000.0,Apo
6,Duplex,60000000.0,Maitama
2,Apartment,12500000.0,Wuse
2,Apartment,17000000.0,Wuse
3,Apartment,47423950.0,Wuse
3,Duplex,32000000.0,Jabi
3,Apartment,5000000.0,Gwarinpa
4,Duplex,25000000.0,Asokoro
4,Duplex,20000000.0,Life Camp
4,Duplex,74523350.0,Jabi
4,Duplex,20000000.0,Life Camp
2,Duplex,140000000.0,Utako
3,Apartment,4000000.0,Durumi
4,Duplex,7000000.0,Gwarinpa
5,Duplex,25000000.0,Apo
3,Apartment,8000000.0,Wuye
4,Duplex,15000000.0,Jahi
5,Duplex,40000000.0,Jabi
5,Duplex,50000000.0,Wuse
3,Bungalow,12000000.0,Jabi
5,Duplex,25000000.0,Guzape
7,Duplex,120000000.0,Asokoro
3,Apartment,13000000.0,Durumi
4,Duplex,15000000.0,Wuye
4,Duplex,13000000.0,Mabushi
3,Duplex,32000000.0,Jabi
3,Apartment,15000000.0,Katampe
3,Apartment,8000000.0,Katampe
2,Apartment,260000000.0,Gwarinpa
2,Apartment,12000000.0,Jahi
3,Duplex,47423950.0,Maitama
9,Duplex,180000000.0,Maitama
1,Apartment,6000000.0,Durumi
1,Duplex,4000000.0,Wuye
1,Bungalow,3000000.0,Wuye
5,Duplex,50000000.0,Wuse
3,Bungalow,9000000.0,Katampe
4,Duplex,67748500.0,Jabi
3,Duplex,8500000.0,Wuye
3,Bungalow,130000000.0,Guzape
4,Duplex,100000000.0,Guzape
3,Bungalow,67748500.0,Maitama
3,Duplex,32000000.0,Jabi
5,Duplex,30000000.0,Katampe
2,Apartment,3000000.0,Gwarinpa
2,Apartment,3500000.0,Apo
4,Duplex,5000000.0,Life Camp
2,Apartment,4500000.0,Gwarinpa
4,Duplex,20000000.0,Asokoro
4,Duplex,150000000.0,Guzape
4,Duplex,13000000.0,Mabushi
