Bedrooms,Property Category,Price(Float),District,Source
3.0,Apartment,5000000.0,Jahi,Nigeria Property Centre
5.0,Duplex,30000000.0,Katampe,Nigeria Property Centre
5.0,Duplex,30000000.0,Asokoro,Nigeria Property Centre
5.0,Duplex,30000000.0,Utako,Nigeria Property Centre
4.0,Duplex,11000000.0,Apo,Nigeria Property Centre
4.0,Duplex,75000000.0,Maitama,Nigeria Property Centre
4.0,Duplex,25000000.0,Katampe,Nigeria Property Centre
3.0,Apartment,12000000.0,Utako,Nigeria Property Centre
4.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre
4.0,Duplex,12000000.0,Mabushi,Nigeria Property Centre
6.0,Duplex,45000000.0,Wuse,Nigeria Property Centre
3.0,Bungalow,67748500.0,Maitama,Nigeria Property Centre
2.0,Apartment,5500000.0,Durumi,Nigeria Property Centre
4.0,Duplex,20000000.0,Asokoro,Nigeria Property Centre
3.0,Bungalow,50133890.0,Asokoro,Nigeria Property Centre
5.0,Duplex,20000000.0,Guzape,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
4.0,Duplex,47423950.0,Guzape,Nigeria Property Centre
5.0,Duplex,25000000.0,Apo,Nigeria Property Centre
5.0,Duplex,15000000.0,Guzape,Nigeria Property Centre
5.0,Duplex,50000000.0,Maitama,Nigeria Property Centre
2.0,Apartment,6000000.0,Jahi,Nigeria Property Centre
3.0,Apartment,8000000.0,Jahi,Nigeria Property Centre
4.0,Duplex,7500000.0,Lugbe,Nigeria Property Centre
5.0,Duplex,25000000.0,Apo,Nigeria Property Centre
4.0,Duplex,30000000.0,Maitama,Nigeria Property Centre
5.0,Duplex,80000000.0,Guzape,Nigeria Property Centre
2.0,Apartment,5000000.0,Durumi,Nigeria Property Centre
4.0,Duplex,15000000.0,Guzape,Nigeria Property Centre
4.0,Apartment,15000000.0,Mabushi,Nigeria Property Centre
3.0,Duplex,8000000.0,Apo,Nigeria Property Centre
3.0,Apartment,5800000.0,Idu,Nigeria Property Centre
3.0,Apartment,8000000.0,Katampe,Nigeria Property Centre
2.0,Apartment,6000000.0,Life Camp,Nigeria Property Centre
3.0,Apartment,7000000.0,Life Camp,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
3.0,Duplex,15000000.0,Garki,Nigeria Property Centre
2.0,Apartment,9000000.0,Wuye,Nigeria Property Centre
3.0,Apartment,6700000.0,Life Camp,Nigeria Property Centre
2.0,Apartment,6000000.0,Life Camp,Nigeria Property Centre
4.0,Duplex,10000000.0,Jahi,Nigeria Property Centre
4.0,Duplex,13000000.0,Jahi,Nigeria Property Centre
5.0,Duplex,80000000.0,Maitama,Nigeria Property Centre
1.0,Bungalow,2500000.0,Lokogoma,Nigeria Property Centre
2.0,Apartment,7000000.0,Jahi,Nigeria Property Centre
4.0,Duplex,14000000.0,Jahi,Nigeria Property Centre
5.0,Duplex,80000000.0,Maitama,Nigeria Property Centre
3.0,Duplex,9000000.0,Asokoro,Nigeria Property Centre
5.0,Duplex,100000000.0,Asokoro,Nigeria Property Centre
4.0,Duplex,17000000.0,Guzape,Nigeria Property Centre
4.0,Duplex,12000000.0,Mabushi,Nigeria Property Centre
2.0,Apartment,19000000.0,Wuse,Nigeria Property Centre
2.0,Apartment,22000000.0,Wuse,Nigeria Property Centre
2.0,Apartment,4000000.0,Gwarinpa,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
1.0,Apartment,11000000.0,Jabi,Nigeria Property Centre
4.0,Duplex,18000000.0,Wuye,Nigeria Property Centre
3.0,Apartment,5500000.0,Jabi,Nigeria Property Centre
5.0,Duplex,25000000.0,Apo,Nigeria Property Centre
4.0,Duplex,15000000.0,Life Camp,Nigeria Property Centre
8.0,Duplex,35000000.0,Life Camp,Nigeria Property Centre
3.0,Apartment,7000000.0,Life Camp,Nigeria Property Centre
5.0,Duplex,30000000.0,Katampe,Nigeria Property Centre
3.0,Apartment,4500000.0,Lugbe,Nigeria Property Centre
6.0,Duplex,35000000.0,Katampe,Nigeria Property Centre
3.0,Apartment,9000000.0,Jahi,Nigeria Property Centre
4.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre
6.0,Duplex,20000000.0,Katampe,Nigeria Property Centre
3.0,Apartment,18000000.0,Wuse,Nigeria Property Centre
3.0,Apartment,10000000.0,Guzape,Nigeria Property Centre
3.0,Apartment,8500000.0,Jahi,Nigeria Property Centre
2.0,Apartment,9000000.0,Guzape,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
6.0,Duplex,10000000.0,Lokogoma,Nigeria Property Centre
3.0,Bungalow,17000000.0,Kado,Nigeria Property Centre
4.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre
5.0,Duplex,120000000.0,Utako,Nigeria Property Centre
4.0,Apartment,6500000.0,Idu,Nigeria Property Centre
3.0,Apartment,9000000.0,Guzape,Nigeria Property Centre
4.0,Duplex,9000000.0,Idu,Nigeria Property Centre
4.0,Duplex,30000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,30000000.0,Maitama,Nigeria Property Centre
3.0,Apartment,7500000.0,Mabushi,Nigeria Property Centre
4.0,Duplex,8500000.0,Gwarinpa,Nigeria Property Centre
4.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre
1.0,Apartment,3500000.0,Kado,Nigeria Property Centre
3.0,Duplex,20000000.0,Asokoro,Nigeria Property Centre
3.0,Apartment,10000000.0,Apo,Nigeria Property Centre
2.0,Apartment,7500000.0,Apo,Nigeria Property Centre
1.0,Apartment,5000000.0,Apo,Nigeria Property Centre
4.0,Duplex,11000000.0,Apo,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
4.0,Duplex,12500000.0,Apo,Nigeria Property Centre
2.0,Apartment,2000000.0,Lugbe,Nigeria Property Centre
4.0,Duplex,15000000.0,Life Camp,Nigeria Property Centre
4.0,Duplex,80000000.0,Asokoro,Nigeria Property Centre
2.0,Apartment,4500000.0,Jahi,Nigeria Property Centre
1.0,Apartment,2000000.0,Lugbe,Nigeria Property Centre
3.0,Apartment,35000000.0,Maitama,Nigeria Property Centre
4.0,Duplex,18000000.0,Guzape,Nigeria Property Centre
5.0,Duplex,50000000.0,Maitama,Nigeria Property Centre
3.0,Apartment,9000000.0,Guzape,Nigeria Property Centre
3.0,Apartment,10000000.0,Mabushi,Nigeria Property Centre
2.0,Apartment,88073050.0,Asokoro,Nigeria Property Centre
4.0,Duplex,350000000.0,Life Camp,Nigeria Property Centre
2.0,Apartment,33000000.0,Garki,Nigeria Property Centre
3.0,Apartment,25000000.0,Katampe,Nigeria Property Centre
3.0,Apartment,10000000.0,Wuye,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
4.0,Duplex,25000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,80000000.0,Asokoro,Nigeria Property Centre
3.0,Apartment,9000000.0,Mabushi,Nigeria Property Centre
4.0,Duplex,30000000.0,Maitama,Nigeria Property Centre
5.0,Duplex,20000000.0,Asokoro,Nigeria Property Centre
2.0,Apartment,25000000.0,Guzape,Nigeria Property Centre
5.0,Duplex,100000000.0,Guzape,Nigeria Property Centre
4.0,Duplex,15000000.0,Wuye,Nigeria Property Centre
5.0,Duplex,35000000.0,Guzape,Nigeria Property Centre
4.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre
3.0,Apartment,7500000.0,Mabushi,Nigeria Property Centre
4.0,Duplex,15000000.0,Guzape,Nigeria Property Centre
6.0,Duplex,35000000.0,Gwarinpa,Nigeria Property Centre
5.0,Duplex,15000000.0,Katampe,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
5.0,Duplex,17500000.0,Katampe,Nigeria Property Centre
6.0,Duplex,37000000.0,Katampe,Nigeria Property Centre
5.0,Duplex,25000000.0,Guzape,Nigeria Property Centre
3.0,Apartment,8500000.0,Katampe,Nigeria Property Centre
32.0,Apartment,160000000.0,Jabi,Nigeria Property Centre
1.0,Apartment,6000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,25000000.0,Jabi,Nigeria Property Centre
5.0,Duplex,28000000.0,Guzape,Nigeria Property Centre
4.0,Duplex,15000000.0,Guzape,Nigeria Property Centre
2.0,Apartment,3500000.0,Durumi,Nigeria Property Centre
2.0,Apartment,4500000.0,Jahi,Nigeria Property Centre
3.0,Apartment,10000000.0,Jahi,Nigeria Property Centre
6.0,Duplex,80000000.0,Maitama,Nigeria Property Centre
4.0,Duplex,25000000.0,Maitama,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
3.0,Apartment,8000000.0,Wuye,Nigeria Property Centre
1.0,Apartment,6000000.0,Kado,Nigeria Property Centre
1.0,Apartment,1600000.0,Lugbe,Nigeria Property Centre
4.0,Duplex,30000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,14000000.0,Life Camp,Nigeria Property Centre
4.0,Duplex,15000000.0,Gwarinpa,Nigeria Property Centre
4.0,Duplex,12000000.0,Guzape,Nigeria Property Centre
4.0,Duplex,25000000.0,Jabi,Nigeria Property Centre
5.0,Duplex,30000000.0,Wuye,Nigeria Property Centre
4.0,Duplex,25000000.0,Katampe,Nigeria Property Centre
5.0,Duplex,30000000.0,Asokoro,Nigeria Property Centre
3.0,Apartment,25000000.0,Asokoro,Nigeria Property Centre
3.0,Apartment,10000000.0,Guzape,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
3.0,Apartment,10000000.0,Jabi,Nigeria Property Centre
4.0,Duplex,25000000.0,Jabi,Nigeria Property Centre
23.0,Apartment,180000000.0,Garki,Nigeria Property Centre
5.0,Duplex,100000000.0,Asokoro,Nigeria Property Centre
6.0,Duplex,35000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,15000000.0,Life Camp,Nigeria Property Centre
1.0,Apartment,3500000.0,Gwarinpa,Nigeria Property Centre
6.0,Apartment,180000000.0,Garki,Nigeria Property Centre
3.0,Duplex,25000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,13500000.0,Jahi,Nigeria Property Centre
5.0,Duplex,60000000.0,Guzape,Nigeria Property Centre
1.0,Duplex,2000000.0,Jahi,Nigeria Property Centre
3.0,Duplex,10000000.0,Jahi,Nigeria Property Centre
4.0,Duplex,22000000.0,Jabi,Nigeria Property Centre
5.0,Duplex,25000000.0,Durumi,Nigeria Property Centre
6.0,Duplex,37500000.0,Katampe,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
1.0,Apartment,2000000.0,Lokogoma,Nigeria Property Centre
5.0,Duplex,13000000.0,Wuse,Nigeria Property Centre
1.0,Apartment,4000000.0,Wuse,Nigeria Property Centre
3.0,Apartment,6500000.0,Utako,Nigeria Property Centre
3.0,Bungalow,6000000.0,Lokogoma,Nigeria Property Centre
4.0,Duplex,9000000.0,Idu,Nigeria Property Centre
5.0,Duplex,75000000.0,Guzape,Nigeria Property Centre
1.0,Apartment,2500000.0,Jabi,Nigeria Property Centre
4.0,Duplex,30000000.0,Maitama,Nigeria Property Centre
3.0,Apartment,5500000.0,Jabi,Nigeria Property Centre
2.0,Apartment,6500000.0,Wuye,Nigeria Property Centre
4.0,Duplex,9000000.0,Idu,Nigeria Property Centre
4.0,Duplex,45000000.0,Guzape,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
5.0,Duplex,85000000.0,Asokoro,Nigeria Property Centre
3.0,Apartment,90000000.0,Guzape,Nigeria Property Centre
3.0,Apartment,10000000.0,Guzape,Nigeria Property Centre
3.0,Apartment,6000000.0,Katampe,Nigeria Property Centre
2.0,Apartment,6500000.0,Wuye,Nigeria Property Centre
3.0,Apartment,5000000.0,Life Camp,Nigeria Property Centre
6.0,Duplex,30000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,25000000.0,Maitama,Nigeria Property Centre
3.0,Apartment,6500000.0,Utako,Nigeria Property Centre
4.0,Duplex,35000000.0,Jabi,Nigeria Property Centre
1.0,Apartment,2500000.0,Jabi,Nigeria Property Centre
4.0,Duplex,15000000.0,Wuye,Nigeria Property Centre
6.0,Duplex,35000000.0,Katampe,Nigeria Property Centre
11.0,Duplex,15500000.0,Lokogoma,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
2.0,Apartment,20000000.0,Katampe,Nigeria Property Centre
3.0,Apartment,10000000.0,Wuye,Nigeria Property Centre
4.0,Duplex,15000000.0,Life Camp,Nigeria Property Centre
3.0,Apartment,8000000.0,Wuye,Nigeria Property Centre
4.0,Duplex,15000000.0,Life Camp,Nigeria Property Centre
3.0,Apartment,8500000.0,Jahi,Nigeria Property Centre
3.0,Apartment,9000000.0,Mabushi,Nigeria Property Centre
2.0,Apartment,5000000.0,Durumi,Nigeria Property Centre
4.0,Apartment,6000000.0,Wuse,Nigeria Property Centre
4.0,Duplex,12000000.0,Jahi,Nigeria Property Centre
5.0,Duplex,90000000.0,Maitama,Nigeria Property Centre
8.0,Duplex,45000000.0,Wuse,Nigeria Property Centre
4.0,Duplex,12000000.0,Jabi,Nigeria Property Centre
5.0,Duplex,13000000.0,Lokogoma,Nigeria Property Centre
3.0,Apartment,6000000.0,Idu,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
2.0,Apartment,3500000.0,Gwarinpa,Nigeria Property Centre
2.0,Apartment,33874250.0,Maitama,Nigeria Property Centre
3.0,Apartment,60973650.0,Maitama,Nigeria Property Centre
2.0,Apartment,47423950.0,Maitama,Nigeria Property Centre
4.0,Duplex,30000000.0,Maitama,Nigeria Property Centre
3.0,Apartment,12000000.0,Wuye,Nigeria Property Centre
3.0,Apartment,15000000.0,Asokoro,Nigeria Property Centre
3.0,Apartment,5500000.0,Lugbe,Nigeria Property Centre
4.0,Duplex,15000000.0,Asokoro,Nigeria Property Centre
4.0,Duplex,1000000000.0,Wuse,Nigeria Property Centre
2.0,Apartment,6000000.0,Life Camp,Nigeria Property Centre
4.0,Duplex,30000000.0,Katampe,Nigeria Property Centre
3.0,Apartment,7000000.0,Life Camp,Nigeria Property Centre
3.0,Apartment,12000000.0,Utako,Nigeria Property Centre
4.0,Duplex,25000000.0,Maitama,Nigeria Property Centre
6.0,Duplex,30000000.0,Katampe,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
3.0,Apartment,8500000.0,Jahi,Nigeria Property Centre
3.0,Apartment,12000000.0,Utako,Nigeria Property Centre
2.0,Apartment,25000000.0,Maitama,Nigeria Property Centre
24.0,Duplex,160000000.0,Katampe,Nigeria Property Centre
5.0,Duplex,100000000.0,Maitama,Nigeria Property Centre
2.0,Apartment,7000000.0,Durumi,Nigeria Property Centre
4.0,Duplex,10000000.0,Kado,Nigeria Property Centre
4.0,Duplex,5500000.0,Life Camp,Nigeria Property Centre
6.0,Duplex,15000000.0,Life Camp,Nigeria Property Centre
4.0,Duplex,25000000.0,Wuse,Nigeria Property Centre
2.0,Apartment,4000000.0,Lugbe,Nigeria Property Centre
3.0,Apartment,8000000.0,Jahi,Nigeria Property Centre
2.0,Apartment,7000000.0,Jahi,Nigeria Property Centre
4.0,Duplex,15000000.0,Jahi,Nigeria Property Centre
3.0,Duplex,10000000.0,Apo,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
2.0,Apartment,4500000.0,Gwarinpa,Nigeria Property Centre
4.0,Duplex,11000000.0,Life Camp,Nigeria Property Centre
2.0,Apartment,10000000.0,Wuye,Nigeria Property Centre
4.0,Duplex,20000000.0,Wuye,Nigeria Property Centre
4.0,Duplex,25000000.0,Asokoro,Nigeria Property Centre
4.0,Duplex,6000000.0,Lugbe,Nigeria Property Centre
3.0,Apartment,7500000.0,Mabushi,Nigeria Property Centre
3.0,Apartment,9500000.0,Mabushi,Nigeria Property Centre
4.0,Duplex,15000000.0,Life Camp,Nigeria Property Centre
3.0,Duplex,6500000.0,Lokogoma,Nigeria Property Centre
3.0,Duplex,7500000.0,Mabushi,Nigeria Property Centre
3.0,Apartment,7500000.0,Mabushi,Nigeria Property Centre
4.0,Duplex,18000000.0,Apo,Nigeria Property Centre
2.0,Apartment,2200000.0,Lugbe,Nigeria Property Centre
4.0,Duplex,15000000.0,Wuye,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
3.0,Apartment,75000000.0,Garki,Nigeria Property Centre
6.0,Duplex,35000000.0,Katampe,Nigeria Property Centre
3.0,Duplex,13000000.0,Asokoro,Nigeria Property Centre
5.0,Duplex,40000000.0,Guzape,Nigeria Property Centre
2.0,Apartment,12000000.0,Asokoro,Nigeria Property Centre
3.0,Apartment,42004070.0,Wuse,Nigeria Property Centre
6.0,Duplex,30000000.0,Katampe,Nigeria Property Centre
2.0,Bungalow,12000000.0,Asokoro,Nigeria Property Centre
6.0,Duplex,35000000.0,Katampe,Nigeria Property Centre
3.0,Apartment,5000000.0,Life Camp,Nigeria Property Centre
4.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre
3.0,Apartment,8000000.0,Mabushi,Nigeria Property Centre
4.0,Duplex,25000000.0,Guzape,Nigeria Property Centre
6.0,Duplex,35000000.0,Katampe,Nigeria Property Centre
6.0,Duplex,35000000.0,Katampe,Nigeria Property Centre
6.0,Duplex,35000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,25000000.0,Guzape,Nigeria Property Centre
4.0,Duplex,12000000.0,Apo,Nigeria Property Centre
3.0,Apartment,4000000.0,Lokogoma,Nigeria Property Centre
3.0,Duplex,6500000.0,Lokogoma,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
4.0,Apartment,6000000.0,Wuse,Nigeria Property Centre
3.0,Apartment,6500000.0,Wuye,Nigeria Property Centre
5.0,Duplex,18000000.0,Durumi,Nigeria Property Centre
4.0,Duplex,15000000.0,Katampe,Nigeria Property Centre
8.0,Duplex,150000000.0,Asokoro,Nigeria Property Centre
5.0,Duplex,15000000.0,Gwarinpa,Nigeria Property Centre
4.0,Duplex,20000000.0,Wuye,Nigeria Property Centre
4.0,Duplex,25000000.0,Wuye,Nigeria Property Centre
3.0,Apartment,10000000.0,Kado,Nigeria Property Centre
2.0,Apartment,4000000.0,Lugbe,Nigeria Property Centre
4.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre
2.0,Bungalow,4000000.0,Lugbe,Nigeria Property Centre
2.0,Apartment,4000000.0,Kaura,Nigeria Property Centre
4.0,Duplex,15000000.0,Maitama,Nigeria Property Centre
6.0,Duplex,25000000.0,Katampe,Nigeria Property Centre
2.0,Apartment,12000000.0,Wuye,Nigeria Property Centre
3.0,Apartment,13500000.0,Durumi,Nigeria Property Centre
4.0,Duplex,18000000.0,Guzape,Nigeria Property Centre
3.0,Apartment,35000000.0,Maitama,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
4.0,Duplex,15000000.0,Guzape,Nigeria Property Centre
3.0,Apartment,10000000.0,Jahi,Nigeria Property Centre
2.0,Apartment,7000000.0,Jahi,Nigeria Property Centre
3.0,Apartment,33874250.0,Jabi,Nigeria Property Centre
2.0,Apartment,6000000.0,Katampe,Nigeria Property Centre
1.0,Apartment,2300000.0,Gwarinpa,Nigeria Property Centre
4.0,Duplex,70000000.0,Maitama,Nigeria Property Centre
3.0,Apartment,35000000.0,Maitama,Nigeria Property Centre
5.0,Duplex,30000000.0,Katampe,Nigeria Property Centre
3.0,Apartment,6500000.0,Garki,Nigeria Property Centre
5.0,Duplex,100000000.0,Asokoro,Nigeria Property Centre
1.0,Apartment,3500000.0,Kado,Nigeria Property Centre
3.0,Apartment,6000000.0,Durumi,Nigeria Property Centre
3.0,Apartment,5000000.0,Katampe,Nigeria Property Centre
2.0,Apartment,4000000.0,Katampe,Nigeria Property Centre
2.0,Apartment,5000000.0,Jahi,Nigeria Property Centre
18.0,Apartment,70000000.0,Jabi,Nigeria Property Centre
3.0,Apartment,12000000.0,Jahi,Nigeria Property Centre
3.0,Bungalow,8000000.0,Life Camp,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
4.0,Duplex,15000000.0,Life Camp,Nigeria Property Centre
5.0,Duplex,100000000.0,Guzape,Nigeria Property Centre
4.0,Duplex,30000000.0,Guzape,Nigeria Property Centre
4.0,Duplex,25000000.0,Guzape,Nigeria Property Centre
5.0,Duplex,35000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,16500000.0,Katampe,Nigeria Property Centre
5.0,Duplex,15000000.0,Wuye,Nigeria Property Centre
4.0,Duplex,35000000.0,Maitama,Nigeria Property Centre
3.0,Duplex,10000000.0,Kado,Nigeria Property Centre
3.0,Apartment,180000000.0,Maitama,Nigeria Property Centre
5.0,Duplex,50000000.0,Maitama,Nigeria Property Centre
2.0,Bungalow,6000000.0,Katampe,Nigeria Property Centre
2.0,Apartment,3500000.0,Life Camp,Nigeria Property Centre
2.0,Apartment,20000000.0,Katampe,Nigeria Property Centre
17.0,Duplex,270994000.0,Maitama,Nigeria Property Centre
3.0,Apartment,7000000.0,Kaura,Nigeria Property Centre
4.0,Duplex,15000000.0,Wuye,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
4.0,Duplex,30000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,15000000.0,Jabi,Nigeria Property Centre
16.0,Apartment,60000000.0,Wuse,Nigeria Property Centre
4.0,Duplex,7000000.0,Idu,Nigeria Property Centre
3.0,Apartment,6000000.0,Katampe,Nigeria Property Centre
3.0,Apartment,6000000.0,Katampe,Nigeria Property Centre
1.0,Apartment,5000000.0,Asokoro,Nigeria Property Centre
2.0,Apartment,100000000.0,Maitama,Nigeria Property Centre
2.0,Apartment,4500000.0,Mabushi,Nigeria Property Centre
3.0,Duplex,10000000.0,Apo,Nigeria Property Centre
4.0,Duplex,15000000.0,Guzape,Nigeria Property Centre
5.0,Duplex,15000000.0,Guzape,Nigeria Property Centre
5.0,Duplex,30000000.0,Guzape,Nigeria Property Centre
5.0,Duplex,25000000.0,Guzape,Nigeria Property Centre
6.0,Duplex,130000000.0,Asokoro,Nigeria Property Centre
5.0,Duplex,35000000.0,Asokoro,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
4.0,Duplex,18000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,10000000.0,Mabushi,Nigeria Property Centre
3.0,Apartment,7000000.0,Apo,Nigeria Property Centre
5.0,Duplex,35000000.0,Wuye,Nigeria Property Centre
2.0,Apartment,25000000.0,Asokoro,Nigeria Property Centre
4.0,Duplex,15000000.0,Wuye,Nigeria Property Centre
3.0,Apartment,8000000.0,Kaura,Nigeria Property Centre
4.0,Duplex,14000000.0,Kado,Nigeria Property Centre
2.0,Apartment,5000000.0,Life Camp,Nigeria Property Centre
7.0,Duplex,16000000.0,Gwarinpa,Nigeria Property Centre
4.0,Duplex,35000000.0,Maitama,Nigeria Property Centre
2.0,Bungalow,6500000.0,Wuye,Nigeria Property Centre
3.0,Apartment,6500000.0,Life Camp,Nigeria Property Centre
2.0,Apartment,6000000.0,Jahi,Nigeria Property Centre
4.0,Duplex,15000000.0,Life Camp,Nigeria Property Centre
5.0,Duplex,25000000.0,Jabi,Nigeria Property Centre
5.0,Duplex,35000000.0,Guzape,Nigeria Property Centre
3.0,Duplex,15000000.0,Gwarinpa,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
2.0,Apartment,20000000.0,Katampe,Nigeria Property Centre
2.0,Apartment,20000000.0,Katampe,Nigeria Property Centre
2.0,Apartment,20000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,10000000.0,Gwarinpa,Nigeria Property Centre
8.0,Duplex,100000000.0,Maitama,Nigeria Property Centre
4.0,Duplex,17000000.0,Mabushi,Nigeria Property Centre
3.0,Duplex,12000000.0,Mabushi,Nigeria Property Centre
3.0,Apartment,160000000.0,Jabi,Nigeria Property Centre
5.0,Duplex,45000000.0,Maitama,Nigeria Property Centre
4.0,Duplex,10000000.0,Mabushi,Nigeria Property Centre
